review_index,review_unique_id,data_source,airline,review_language,date,raw_text,ratings,lounge_name,airport,translated_text
587,8f67913a-3bcf-5682-90a3-5779e8b91928,tripadvisor,saudia,en,2025-05-27,"They Left Us Stranded, Cancelled Our Flights Without Warning – The Worst Airline Experience of My Life I have never in my life written a review like this, but Saudia Airlines left us heartbroken, helpless, and financially wrecked. Please read this if you're considering booking with them—you need to know how badly they treat their passengers.

We booked flights from London to Riyadh, then connecting to Jeddah, then Nairobi. At NO point during the booking process were we informed that we needed a transit visa to pass through Jeddah. We only found out on the day of our flight, while already at the airport.

We were told we could get the visa on arrival in Riyadh—but when we landed and explained to the visa counter that we had only a 2-hour stopover, they deliberately delayed us. I’m not exaggerating—they were eating, drinking tea, joking around, and pretending to be confused. It took over 1.5 hours for them to issue a simple visa, while we stood there pleading. As a result, we missed our connecting flight.

No one helped us. No one cared. We were stranded in a foreign country through NO fault of our own. Saudia staff shrugged and left us to figure it out. We had to book expensive last-minute tickets on Qatar Airways just to reach Nairobi.

But it gets worse.

When we finally made it to Nairobi, we found out that Saudia had canceled our return flights. No explanation. No email. No notification. NOTHING. Just… gone. We paid for 6 flights and only used ONE—and they refused to help or refund anything.

Customer service has been stone cold, robotic, and unhelpful. No one has taken responsibility. No apology. No accountability.

Saudia Airlines treated us like we didn’t matter. I’ve never felt so dismissed and disrespected by a company in my life.

DO NOT BOOK WITH SAUDIA. I wouldn’t wish this experience on anyone.",1.0,,,"They Left Us Stranded, Cancelled Our Flights Without Warning – The Worst Airline Experience of My Life I have never in my life written a review like this, but Saudia Airlines left us heartbroken, helpless, and financially wrecked. Please read this if you're considering booking with them—you need to know how badly they treat their passengers.

We booked flights from London to Riyadh, then connecting to Jeddah, then Nairobi. At NO point during the booking process were we informed that we needed a transit visa to pass through Jeddah. We only found out on the day of our flight, while already at the airport.

We were told we could get the visa on arrival in Riyadh—but when we landed and explained to the visa counter that we had only a 2-hour stopover, they deliberately delayed us. I’m not exaggerating—they were eating, drinking tea, joking around, and pretending to be confused. It took over 1.5 hours for them to issue a simple visa, while we stood there pleading. As a result, we missed our connecting flight.

No one helped us. No one cared. We were stranded in a foreign country through NO fault of our own. Saudia staff shrugged and left us to figure it out. We had to book expensive last-minute tickets on Qatar Airways just to reach Nairobi.

But it gets worse.

When we finally made it to Nairobi, we found out that Saudia had canceled our return flights. No explanation. No email. No notification. NOTHING. Just… gone. We paid for 6 flights and only used ONE—and they refused to help or refund anything.

Customer service has been stone cold, robotic, and unhelpful. No one has taken responsibility. No apology. No accountability.

Saudia Airlines treated us like we didn’t matter. I’ve never felt so dismissed and disrespected by a company in my life.

DO NOT BOOK WITH SAUDIA. I wouldn’t wish this experience on anyone."
588,275e01d9-eed2-584f-8f8a-5d39d33cd212,tripadvisor,saudia,es,2025-05-03,"Un servicio nefasto viajamos una familia de 3 pasajeros con derecho a facturar 23kg por persona. Al facturar, solo facturamos 2 maletas :una maleta pesa 23,900kg y otra 11kg, pues me hacen abrir el equipaje para pasar 900gramos a la otra maleta.
Después al embarcar nos hacen hacer colas numeradas y esperar de pie con un niño pequeño cuando el embarque no está aún preparado y estamos de 15 a 20 minutos esperado a que de comienzo el embarque. Nuestros billetes han tenido un coste de 1000euros por pasajero y te tratan como animales. Mucho debe mejorar está aerolínea si quiere estar a la altura de sus competidores.",,,,"A terrible service We traveled as a family of 3 passengers with the right to check in 23kg per person. When checking in, we only checked in 2 suitcases: one suitcase weighs 23.9kg and the other 11kg, so they made me open the luggage to transfer 900 grams to the other suitcase. Then at boarding, they made us stand in numbered queues and wait standing with a small child when boarding was not yet ready and we waited 15 to 20 minutes for boarding to start. Our tickets cost 1000 euros per passenger and they treat you like animals. This airline must improve a lot if it wants to be on par with its competitors."
586,614ba712-bbe4-5c67-9c63-60902546b22c,tripadvisor,saudia,fr,2025-05-04,"BAGAGE PERDU Ils ont perdu ma valise, je n’ai plus aucune nouvelle cela fait une semaine, elle a été envoyé en Malaisie et depuis plus de nouvelles ! C’est très grave aucune compensation, le service client ne répond plus , et je susi bloquée car toutes mes affaires sont dedans ! J’ai signalé des milliards de fois et aucune nouvelle de leur part",,,,"LOST LUGGAGE They lost my suitcase, I have no news for a week, it was sent to Malaysia and since then no news! This is very serious, no compensation, customer service no longer responds, and I am stuck because all my belongings are inside! I have reported it countless times and no news from them."
585,35c57af0-4a79-5e2b-b7ec-d8960d15534d,tripadvisor,saudia,fr,2025-05-04,"POURRI Je suis dégoûté de cette compagnie, ils n'ont aucun respect pour leur clients.
Super content de partir le jour J, j'arrive a l'aéroport comme un bon voyageur 3h avant pour m'apercevoir que non je ne vais pas prendre mon vol payé super chère pour avoir une seule escale et arrivé en 16h, mais plutôt faire le tour de la terre pour arriver 2 jours après.
Biensur il a fallu se débrouiller pour éviter les 2 jours de voyage et annuler les rdv que j'avais a mon arrivé initiale.
Jusqu'au-boutismes'a présent pas de nouvelle de SAUDIA AIR........., je préfère me retenir. ni remboursement, ni excuse, ni dédommagement, bref j'ai voyager avec SA.",3.0,,,"ROTTEN I am disgusted with this company, they have no respect for their customers. Super happy to leave on the day, I arrive at the airport like a good traveler 3 hours early only to realize that no, I will not take my expensive flight with just one stopover and arrive in 16 hours, but rather go around the world to arrive 2 days later. Of course, I had to manage to avoid the 2 days of travel and cancel the appointments I had at my initial arrival. Up to now, no news from SAUDIA AIR........., I prefer to hold back. No refund, no apology, no compensation, in short I traveled with SA."
550,08689b7e-fdfd-5371-873a-6ccf3983f71a,tripadvisor,flyadeal,ar,2025-05-07,"اول تجربة وكانت فاشلة مع طيران اديل اسوء طيران في العالم كله
من عدم تنظيم وعدم معرفيه وإلمام بالشغل الرجاء اختيار موظفين وموظفات قد المسؤليه
عدم احترام الموظفين والموظفات للمسافرين",1.0,,,"First experience was a failure with Adel Airlines, the worst airline in the whole world. Lack of organization and knowledge of the work. Please choose employees who are responsible. Disrespect of employees towards passengers."
583,530ea743-c104-5108-a606-15050f53ae43,tripadvisor,saudia,en,2025-05-05,Delayed baggage and no customer service My baggage has been delayed for 14 days now and they have stopped replying to my emails. Honestly if it weren't for this I would give them a better rating. Don't fly Saudia unless your prepared to loose your luggage,2.625,,,Delayed baggage and no customer service My baggage has been delayed for 14 days now and they have stopped replying to my emails. Honestly if it weren't for this I would give them a better rating. Don't fly Saudia unless your prepared to loose your luggage
582,1560dc0a-ef74-580f-8283-7090a6a335ed,tripadvisor,saudia,en,2025-05-07,"Amazing experience with Saudia I had a very comfortable experience flying with Saudi Airlines from Manchester to Cairo. The food was amazing, and the staff were very helpful. The washrooms on the flight were clean and well-equipped with all the necessary toiletries.

They provide standard amenities and everything you need for a pleasant journey. The only downside was that the legroom in economy class was a bit limited. But honestly, the quality of the food and service made up for it.

If you're a foodie, you’ll love the meals—they're top-notch! Overall, it was a relaxing flight.",4.125,,,"Amazing experience with Saudia I had a very comfortable experience flying with Saudi Airlines from Manchester to Cairo. The food was amazing, and the staff were very helpful. The washrooms on the flight were clean and well-equipped with all the necessary toiletries.

They provide standard amenities and everything you need for a pleasant journey. The only downside was that the legroom in economy class was a bit limited. But honestly, the quality of the food and service made up for it.

If you're a foodie, you’ll love the meals—they're top-notch! Overall, it was a relaxing flight."
589,fd9a833e-add6-5cfa-9c79-0fa3e0a01f4f,tripadvisor,saudia,en,2025-05-03,"Baggage damage saudia airline. My wife traveled from Pakistan to Manchester via Saudi airline, her three suitcases were damaged, she was unable to report at arrival hall because of 3 children and when she was in airport parking I took pictures of luggage that was damaged. I have proof ad well that was taken at airport. We reported straight away same day when we came back home, no response at all. We filled complaint form as well for luggage damage and they didn’t reply and resolved my issue. Its been two weeks now. Please be careful, If you travel with saudia make sure you check your baggage before coming out.",,,,"Baggage damage saudia airline. My wife traveled from Pakistan to Manchester via Saudi airline, her three suitcases were damaged, she was unable to report at arrival hall because of 3 children and when she was in airport parking I took pictures of luggage that was damaged. I have proof ad well that was taken at airport. We reported straight away same day when we came back home, no response at all. We filled complaint form as well for luggage damage and they didn’t reply and resolved my issue. Its been two weeks now. Please be careful, If you travel with saudia make sure you check your baggage before coming out."
551,f278d102-116d-5767-9bcb-21fe60b7389d,tripadvisor,flyadeal,en,2025-05-03,"Flyadeal Closed the Gate Early and Left Us Behind – Then Blamed Us As a frequent traveler for over 40 years, I never thought I’d experience something like this.

On April 21, 2025, my daughter and I were booked on Flyadeal flight F3 761. We arrived at the airport early, passed security, and were waiting in the gate area. However, the boarding pass had no gate number, and no proper announcements or final call were made.

Later, we learned that boarding began 45 minutes before departure and lasted only about 15 minutes. We arrived at the gate 28 minutes before the scheduled departure, yet we were still denied boarding. The ground staff simply told us it was too late — even though the plane was still on the ground.

We were shocked. We had to purchase expensive last-minute tickets with another airline just to get back home to Cairo, which caused significant financial and emotional stress.

The worst part? Flyadeal later emailed us falsely claiming we had “already boarded.” This is completely untrue and deeply disrespectful.

No refund. No apology. No accountability.

If you value professionalism, communication, or basic decency, I strongly urge you to avoid Flyadeal.",1.0,,,"Flyadeal Closed the Gate Early and Left Us Behind – Then Blamed Us As a frequent traveler for over 40 years, I never thought I’d experience something like this.

On April 21, 2025, my daughter and I were booked on Flyadeal flight F3 761. We arrived at the airport early, passed security, and were waiting in the gate area. However, the boarding pass had no gate number, and no proper announcements or final call were made.

Later, we learned that boarding began 45 minutes before departure and lasted only about 15 minutes. We arrived at the gate 28 minutes before the scheduled departure, yet we were still denied boarding. The ground staff simply told us it was too late — even though the plane was still on the ground.

We were shocked. We had to purchase expensive last-minute tickets with another airline just to get back home to Cairo, which caused significant financial and emotional stress.

The worst part? Flyadeal later emailed us falsely claiming we had “already boarded.” This is completely untrue and deeply disrespectful.

No refund. No apology. No accountability.

If you value professionalism, communication, or basic decency, I strongly urge you to avoid Flyadeal."
587,fd51d53e-cd54-539b-805d-1e633b0fd50c,tripadvisor,saudia,en,2025-05-03,"Horrible customer service. Very horrible customer service.
No manners, rude staff , cannot speak fluently in english , would not help you even when they clearly can, just to show you how stiff they are.

I was flying from isb to madina via riyadh where i had a short transit and because of the complicated terminals which were far away from each other and the lack of understanding on their part, i was misguided. I was hence a bit late and almost missed the boarding time. I however reached just before boarding time was ending and begged them to let me go since i had the boarding pass already and technically no luggage. Man was rude and didnt let me board and go on the plane. I literally requested them that i had three more flights to catch as i was travelling in emergency and if i missed this flight it would cost me thousands of pounds. Man didnt help me and left rudely. I talked to 4 more saudi airline staff including their supervisor and they all said that we cannot help rudely. Such bad customer service on their part. Missed all my flights.

Had to buy a brand new last minute flight ticket from another airline and felt the difference immediately in their hospitality and customer service straight away .

Shame on you . Saudi airlines and ur rude staff.
You put all these ads up in our countries that come to Saudi and when we visit ur country you yell at us in your airports saying go go go we cannot help . Bla bla bla.
Very bad manners and no hospitality at all. No respect for women at all especially.
Learn some basic courtesy and manners first and then think about luring people into your country for tourism.",1.0,,,"Horrible customer service. Very horrible customer service.
No manners, rude staff , cannot speak fluently in english , would not help you even when they clearly can, just to show you how stiff they are.

I was flying from isb to madina via riyadh where i had a short transit and because of the complicated terminals which were far away from each other and the lack of understanding on their part, i was misguided. I was hence a bit late and almost missed the boarding time. I however reached just before boarding time was ending and begged them to let me go since i had the boarding pass already and technically no luggage. Man was rude and didnt let me board and go on the plane. I literally requested them that i had three more flights to catch as i was travelling in emergency and if i missed this flight it would cost me thousands of pounds. Man didnt help me and left rudely. I talked to 4 more saudi airline staff including their supervisor and they all said that we cannot help rudely. Such bad customer service on their part. Missed all my flights.

Had to buy a brand new last minute flight ticket from another airline and felt the difference immediately in their hospitality and customer service straight away .

Shame on you . Saudi airlines and ur rude staff.
You put all these ads up in our countries that come to Saudi and when we visit ur country you yell at us in your airports saying go go go we cannot help . Bla bla bla.
Very bad manners and no hospitality at all. No respect for women at all especially.
Learn some basic courtesy and manners first and then think about luring people into your country for tourism."
584,66eec00c-ce56-5a9a-875b-6370993d3d87,tripadvisor,saudia,en,2025-05-04,"Don't fly with Saudi Airlines. Avoid any under cost to save your holidays. Hi There,

I complaint to Saudi Airlines and they never responded. I tried contacting them several times.

I am a frequent flyer. I never experienced such a horrible experience ever in my life. I bought four tickets from London-Riyadh-Jeddah. Four of us flew in Flight number SV0122. Madina to Dhaka(SV0798) our flight was 1900(26th October). Flight time changed to 0300 am(27th Oct). I reached the airport at 1500(26th oct). I went to checked in to drop our luggage. No one informed us anything until 1700 pm when I noticed my boarding pass. I went to the Saudi airline office inside the airport. They said flight time changed 7 days earlier. They said this is not their fault that we don’t know. But there wasn’t any evidence that Saudi Airlines informed us. officers asked me to complain to Saudi Airlines. I even asked them for some facility’s (I.e food, drinks and some space to take rest but they refused everything). My mum is old and not well. We all had to sit in the airport chair over 13 hours. Then I noticed flight became delayed more and we ended up to fly at 1645(27th oct). My mum became ill. After doing Umrah and sitting in the airport over 13 hours in the cold we all became unwell(1st part).

From Dhaka to London- I got a notification from my travel agency(still no update from airlines) that my return flight was rescheduled and it moved four days forward. I called several times to Dhaka office but no one could help me. I had to go physically. When I reached there three people were missing from their chair. Only one person in the office. When I asked the security man regarding rest of the staff he replied everyone went to toilet break. I waited 15 minutes and one person came back and told me that she can’t do anything regarding the flight. I had to wait another 15 minutes to see the Manager(Mr Zahid) who helped me to changed the flight from 14th of November to 10th of November. I informed the manager that why there is no communication from airlines. He checked and assured that from now on there will update from airline directly to me. From 1st of November to 10th of November there were 7 times flight time and date changed but I didn’t receive any communication from airline. I received few emails to update my seat to business class. Every time I received the update from other people. Last update was my flight was at 10th November at 12:30 am. I was on my way to airport and got an update from other agencies that my flight is cancelled and rescheduled after 5 days. I called Manager(Mr Zahid) and he said he doesn’t know anything about the cancellation of flight. He suggested me to go to the airport and ask for help. When I reached the airport there wasn’t anyone in the office. Lots of people were waiting in front of the office. Later one person came and started to help. He was alone in the office and lots of people were shouting. He asked for help but no one came to help him. After few hours of waiting he managed to give me flight instead of 1230 am to 0730 am(Bangladesh biman). They also provided me a hotel to take rest for few hours but hotel was in an extremely poor condition. After this experience I believe I need a compensation.

Reservation code- DLXERY

Airline Reservation code- TFPGW7

Airlines-Saudia SV0798

E ticket- 0655830471591u

Would you mind to send this email to a relevant person who has some time to help me out. As a British citizen I treated badly.
Kind regards
Barrister Zahid Azad
Email- zhdazad@yahoo.co.uk",1.0,,,"Don't fly with Saudi Airlines. Avoid any under cost to save your holidays. Hi There,

I complaint to Saudi Airlines and they never responded. I tried contacting them several times.

I am a frequent flyer. I never experienced such a horrible experience ever in my life. I bought four tickets from London-Riyadh-Jeddah. Four of us flew in Flight number SV0122. Madina to Dhaka(SV0798) our flight was 1900(26th October). Flight time changed to 0300 am(27th Oct). I reached the airport at 1500(26th oct). I went to checked in to drop our luggage. No one informed us anything until 1700 pm when I noticed my boarding pass. I went to the Saudi airline office inside the airport. They said flight time changed 7 days earlier. They said this is not their fault that we don’t know. But there wasn’t any evidence that Saudi Airlines informed us. officers asked me to complain to Saudi Airlines. I even asked them for some facility’s (I.e food, drinks and some space to take rest but they refused everything). My mum is old and not well. We all had to sit in the airport chair over 13 hours. Then I noticed flight became delayed more and we ended up to fly at 1645(27th oct). My mum became ill. After doing Umrah and sitting in the airport over 13 hours in the cold we all became unwell(1st part).

From Dhaka to London- I got a notification from my travel agency(still no update from airlines) that my return flight was rescheduled and it moved four days forward. I called several times to Dhaka office but no one could help me. I had to go physically. When I reached there three people were missing from their chair. Only one person in the office. When I asked the security man regarding rest of the staff he replied everyone went to toilet break. I waited 15 minutes and one person came back and told me that she can’t do anything regarding the flight. I had to wait another 15 minutes to see the Manager(Mr Zahid) who helped me to changed the flight from 14th of November to 10th of November. I informed the manager that why there is no communication from airlines. He checked and assured that from now on there will update from airline directly to me. From 1st of November to 10th of November there were 7 times flight time and date changed but I didn’t receive any communication from airline. I received few emails to update my seat to business class. Every time I received the update from other people. Last update was my flight was at 10th November at 12:30 am. I was on my way to airport and got an update from other agencies that my flight is cancelled and rescheduled after 5 days. I called Manager(Mr Zahid) and he said he doesn’t know anything about the cancellation of flight. He suggested me to go to the airport and ask for help. When I reached the airport there wasn’t anyone in the office. Lots of people were waiting in front of the office. Later one person came and started to help. He was alone in the office and lots of people were shouting. He asked for help but no one came to help him. After few hours of waiting he managed to give me flight instead of 1230 am to 0730 am(Bangladesh biman). They also provided me a hotel to take rest for few hours but hotel was in an extremely poor condition. After this experience I believe I need a compensation.

Reservation code- DLXERY

Airline Reservation code- TFPGW7

Airlines-Saudia SV0798

E ticket- 0655830471591u

Would you mind to send this email to a relevant person who has some time to help me out. As a British citizen I treated badly.
Kind regards
Barrister Zahid Azad
Email- zhdazad@yahoo.co.uk"
652,58f97c7c-33e6-5f0a-a508-c4cc92a583b4,tripadvisor,saudia,fr,2025-11-01,"Belle surprise Nous avons voyagé en famille 2 adultes et 2 enfants. CDG Jeddah et Jeddah Ile Maurice À/R
Très bon service, tous les vols à l’heure et aucun problème de bagages.
Restons prudents sur les avis négatifs, les satisfaits devraient davantage s’exprimer. Cette compagnie est très prometteuse en terme de service.",,,,"Nice surprise. We traveled as a family, 2 adults and 2 children. CDG Jeddah and Jeddah Mauritius round trip. Very good service, all flights on time and no baggage problems. Let's be cautious about negative reviews; satisfied customers should express themselves more. This company is very promising in terms of service."
654,d188ff21-8c42-5e8f-b6bb-aecf24231b2a,tripadvisor,saudia,fr,2025-11-01,"Fuyer cette compagnie Si vous voulez-vous ruiner vos vacances alors prenez Saudi airlines !
On est arriver à dubai jeudi dernier et pas de bagage à l’arrivée il était 3h du matin on est arriver a l’hôtel fatigué sale sans aucune affaire pour se changer on a du acheter des affaire le 1er jour des vacances 400€ dans le budget des vacances ! On a toujours aucune nouvelle alors que la valise et muni d’un tracker et qu’elle se trouve à l’aéroport de jeddah personne de nous donne des nouvelles et quand on apelle il nous réponde qu’il ne savent pas où elle se trouve !
Cette compagnie plus jamais !! Prenez des billet avec emirates certe un peu plus chère mais au final sa vous coutera moins chère et vos vacances ne seront pas ruiner !!!",1.0,,,"Avoid this company. If you want to ruin your vacation, then take Saudi Airlines! We arrived in Dubai last Thursday and had no baggage upon arrival at 3 a.m. We arrived at the hotel tired, dirty, without any clothes to change, and had to buy clothes on the first day of vacation costing 400€ from the vacation budget! We still have no news even though the suitcase has a tracker and is at Jeddah airport. No one gives us any updates and when we call, they say they don't know where it is! Never again with this company!! Buy tickets with Emirates, a bit more expensive but in the end, it will cost you less and your vacation won't be ruined!!!"
653,cea36f22-ada5-5f86-822a-69c3f29cbcf5,tripadvisor,saudia,ar,2025-11-01,"سيء لماذا النزول بالدرج والمسافرين معهم حقائب ثقيلة ؟؟؟؟!!!
سعر التذكرة مبالغ فيه جدًا بدون أي مميزات ؟؟!!!!
٥٠٠ ريال عشات رحلة ٥٠ د من الدمام إلى الريض",1.0,,,Bad. Why do passengers have to descend by stairs while carrying heavy luggage???!!! The ticket price is very exaggerated with no benefits??!!!! 500 riyals for a 50-minute trip from Dammam to Riyadh.
650,0cae5a0d-ef8c-529b-9b1e-a4e41a9b32a5,tripadvisor,saudia,ar,2025-11-04,"الغذاء اولا صعب اصدار check in بالرحلتين الذهاب والاياب.
ثانيا عندما اقترحت وانا نازل من الطائرة بتنويع الاكل بدلا من الاقتصار على البتزا والكيك. رد الكابتن وقال (الحمد لله على السلامة). اي لم ياخذ ملاحظاتي بعين الاعتبار. ردا غير لائق بطيران عالمي معتبر.",3.2857142857142856,,,"First, the food. It is difficult to issue check-in for both outbound and return flights.
Second, when I suggested while getting off the plane to diversify the food instead of limiting it to pizza and cake, the captain replied, ""Thank God for your safety."" He did not take my comments into consideration. An inappropriate response for a reputable international airline."
655,3267a2fb-3545-5eee-8707-83b8d8a74c8a,tripadvisor,saudia,en,2025-10-31,"terrible experience A truly terrible experience. The flight was canceled after a five-hour delay. No hotels were arranged. We couldn't depart until two days later, with an 11-hour layover in Jeddah. The flight was last July. I had to wait over two months for the vouchers (damage claim), which is very complicated and seems impossible to redeem. Saudia is very difficult to reach and doesn't offer any assistance to resolve the problem.",2.75,,,"terrible experience A truly terrible experience. The flight was canceled after a five-hour delay. No hotels were arranged. We couldn't depart until two days later, with an 11-hour layover in Jeddah. The flight was last July. I had to wait over two months for the vouchers (damage claim), which is very complicated and seems impossible to redeem. Saudia is very difficult to reach and doesn't offer any assistance to resolve the problem."
649,a79cf5ec-435f-569e-a0b6-45ebcf1b4fb1,tripadvisor,saudia,en,2025-11-05,"Terrible Saudia checkin experience Terrible experience at the check in counter for Saudia. The ticket booked did not specify the personal item weight, but only the size. The Saudia staff at the check in counter all had different opinions. We had to go through the gruelling process of unpacking, repacking and weighing multiple times because of these different opinions. No considerations whatsoever. Never recommend to anyone!",2.25,,,"Terrible Saudia checkin experience Terrible experience at the check in counter for Saudia. The ticket booked did not specify the personal item weight, but only the size. The Saudia staff at the check in counter all had different opinions. We had to go through the gruelling process of unpacking, repacking and weighing multiple times because of these different opinions. No considerations whatsoever. Never recommend to anyone!"
613,99ac8a7b-344d-5310-b0d1-5e1c68c317f2,tripadvisor,flynas,en,2025-10-31,"Cancelled at lastminute, which screwed up following flights. Cancelled at lastminute, which screwed up following flights. Not good enough. At least give more notice. Avoid. Avoid.",,,,"Cancelled at lastminute, which screwed up following flights. Cancelled at lastminute, which screwed up following flights. Not good enough. At least give more notice. Avoid. Avoid."
651,e278589c-692e-5128-866c-f6956d0effcf,tripadvisor,saudia,en,2025-11-03,"Perfect trip The best company with the lowest price, very nice staff, a lot of food, better than Qatar airways which his service has been deteriorated so much",,,,"Perfect trip The best company with the lowest price, very nice staff, a lot of food, better than Qatar airways which his service has been deteriorated so much"
610,6d2464f6-3aa1-5a9c-ab53-a69bd8cdd13f,tripadvisor,flyadeal,en,2025-11-05,No refund Worst airline @flyadeal they refuse to refund when they change a flight 24hrs later better service from @flynas or @saudi_airlines,,,,No refund Worst airline @flyadeal they refuse to refund when they change a flight 24hrs later better service from @flynas or @saudi_airlines
611,40a662c1-8036-5508-b9d9-f6cc0e65e28e,tripadvisor,flyadeal,en,2025-11-05,"Bad Experience The Attitude of flyadeal staff at Jeddah Airport check-in counter was rude, non supportive and discriminatory. They should improve this",,,,"Bad Experience The Attitude of flyadeal staff at Jeddah Airport check-in counter was rude, non supportive and discriminatory. They should improve this"
614,386d0843-fd7b-5c80-b628-4868125a00a7,tripadvisor,flynas,en,2025-10-31,"Worst company. Not recommended, even if they give you a free ticket. One of the worst services I have ever experienced with Flynas. Their support staff at Karachi Airport are extremely rude and 0% cooperative. They even charged me 300 for just three copies of a single document. There is no full payment refund guarantee, and if you change the ticket time or date, they charge a huge amount. I do not recommend this airline to anyone, especially for those traveling from Karachi Airport.",1.0,,,"Worst company. Not recommended, even if they give you a free ticket. One of the worst services I have ever experienced with Flynas. Their support staff at Karachi Airport are extremely rude and 0% cooperative. They even charged me 300 for just three copies of a single document. There is no full payment refund guarantee, and if you change the ticket time or date, they charge a huge amount. I do not recommend this airline to anyone, especially for those traveling from Karachi Airport."
612,d69dd1de-e369-5dd4-ac3b-2a209b09c389,tripadvisor,flyadeal,en,2025-11-02,"Worst airline ever We had a very disappointing and unprofessional experience that occurred today (3 November 2025) during check-in for my Flyadeal flight from Riyadh (Terminal 4) to Dubai, traveling with my wife and young child.
At the check-in counter, your staff refused to accept my child’s carseat, claiming it needed to be in a box or sealed. The carseat was properly packed inside a dedicated flight travel cover specifically designed for air travel, which fully meets airline standards.

The check-in agent was slow, uncooperative, and appeared to be under training, with another staff member beside her instructing her. That trainer incorrectly told her that the carseat “needs to be sealed.” When I asked whether it could be checked in as it was, the agent said “no.”
I then went to the manager for assistance. He initially said he couldn’t help, repeating the same incorrect information. When I politely asked him for two minutes of his time, he replied, “I don’t have two minutes for you,” and refused to assist further.

Because of this, I was forced to throw away my child’s carseat, which cost SAR 420, in order to check in and board the flight. This was an extremely distressing and frustrating experience for my family, especially as we were traveling with a family and small child.",1.0,,,"Worst airline ever We had a very disappointing and unprofessional experience that occurred today (3 November 2025) during check-in for my Flyadeal flight from Riyadh (Terminal 4) to Dubai, traveling with my wife and young child.
At the check-in counter, your staff refused to accept my child’s carseat, claiming it needed to be in a box or sealed. The carseat was properly packed inside a dedicated flight travel cover specifically designed for air travel, which fully meets airline standards.

The check-in agent was slow, uncooperative, and appeared to be under training, with another staff member beside her instructing her. That trainer incorrectly told her that the carseat “needs to be sealed.” When I asked whether it could be checked in as it was, the agent said “no.”
I then went to the manager for assistance. He initially said he couldn’t help, repeating the same incorrect information. When I politely asked him for two minutes of his time, he replied, “I don’t have two minutes for you,” and refused to assist further.

Because of this, I was forced to throw away my child’s carseat, which cost SAR 420, in order to check in and board the flight. This was an extremely distressing and frustrating experience for my family, especially as we were traveling with a family and small child."
505,16dd3d23-4b2a-5a46-a23f-0d1bfae6c097,tripadvisor,saudia,it,2025-01-21,"Un’esperienza disastrosa La nostra esperienza con Saudia Airlines è stata semplicemente disastrosa. Il volo è stato posticipato più volte e, dopo essere stati imbarcati e aver visto l’aereo muoversi, siamo stati fatti scendere senza alcuna spiegazione. Abbiamo aspettato ore in aeroporto di notte, per poi essere trasferiti in hotel senza alcuna assistenza adeguata.

Da due giorni siamo bloccati, senza informazioni chiare. Ci hanno addirittura cancellato un altro volo e siamo stati costretti a gestire tutto da soli. La compagnia ci aveva detto di restare svegli di notte per attendere una mail con i nuovi biglietti aerei, che però non è mai arrivata. Alla fine, siamo stati noi a dover insistere per ottenere un nuovo volo e per recuperare i bagagli.

Nel frattempo, siamo rimasti senza vestiti, medicine e beni essenziali, poiché i bagagli erano trattenuti dalla compagnia. La situazione è stata gestita in modo totalmente inefficiente e irrispettoso, causandoci la perdita di giorni di lavoro e un livello di stress mentale ed emotivo insostenibile.

Un’esperienza pessima, gestita nel peggior modo possibile. Saudia Airlines si è dimostrata inaffidabile e incapace di gestire le emergenze. Non voleremo mai più con questa compagnia e la sconsigliamo vivamente a chiunque.",,,,"A disastrous experience. Our experience with Saudia Airlines was simply disastrous. The flight was delayed multiple times and, after being boarded and seeing the plane move, we were made to disembark without any explanation. We waited for hours at the airport at night, only to be transferred to a hotel without any adequate assistance. We have been stuck for two days, without clear information. They even canceled another flight and we were forced to manage everything ourselves. The airline told us to stay awake at night to wait for an email with the new flight tickets, which never arrived. In the end, we had to insist on getting a new flight and retrieving our luggage. In the meantime, we were left without clothes, medicine, and essential goods, as the luggage was held by the airline. The situation was handled in a completely inefficient and disrespectful manner, causing us to lose days of work and an unsustainable level of mental and emotional stress. A terrible experience, managed in the worst possible way. Saudia Airlines has proven to be unreliable and incapable of handling emergencies. We will never fly with this airline again and strongly advise against it to anyone."
511,3869475c-8e32-500e-bd33-955038c07050,tripadvisor,saudia,de,2025-01-17,"Unfreundlich und weit entfernt vom Business-Sandard Überlegen Sie mehrfach, obwohl sie bei dieser R line buchen. Wir haben die schlechteste Erfahrung in einer Business klasse gemacht, die wir je erlebt haben. Das Personal ist in großen Teilen völlig unfreundlich, man sieht kein Lächeln, man fühlt sich diskriminiert. ein günstiger Preis ist nicht alles, wenn man von komfortabel verreisen will. Nie wieder!",,,,"Unfriendly and far from business standards. Think twice before booking with this airline. We had the worst experience in business class that we have ever had. The staff is largely unfriendly, there is no smile, and you feel discriminated against. A low price is not everything if you want to travel comfortably. Never again!"
