review_index,review_unique_id,data_source,airline,review_language,date,raw_text,ratings,lounge_name,airport,translated_text
145,8736100a-4fdc-503b-a1f8-9494887c4729,appStore,saudia,ar,23-12-2025 00:00,جميل ورائع منصة الحجز واستبدال النقاط منصة جميلة ورائعة. نشكركم على حسن تدبيركم وخدماتكم,5,,,Beautiful and wonderful booking and points redemption platform. We thank you for your good management and services.
122,51b6052f-89f0-5478-b9ec-a30f28b490bf,appStore,flyadeal,ar,23-12-2025 00:00,تطبيق فاشل يحتاج للتطوير!,1,,,"Failed app, needs development!"
320,18fa4c95-dd9d-5930-b3ed-c0b4a5035265,googlePlaystore,flynas,ar,23-12-2025 00:00,التطبيق ممتاز جدا، سهل الاستخدام والبحث والدفع والحجز..لكن ينقصه ان يبقى الدخول مسجل دون الحاجه كل مره لادخال معلومات التسجيل عند فتح التطبيق، وانا افضل التسجيل بالايميل وكلمة السر وليس بصمه او غيره لانها معلومات شخصية وهذا تطبيق حجز طيران، معلومات الهوية تكفي.,4,,,"The app is very excellent, easy to use, search, pay, and book.. but it lacks keeping the login registered without needing to enter registration information every time the app is opened. I prefer registration with email and password, not fingerprint or others because they are personal information and this is a flight booking app. Identity information is enough."
127,07ced120-424d-537f-b06f-2f867cf5de70,appStore,flynas,ar,24-12-2025 00:00,Elraei معامله سيءه فى الصعود للطاءره وتعنت الموظفين والغاء الرحلات حسبى الله ونعم الوكيل فيكم,1,,,"Elraei Bad deal in boarding the plane, staff stubbornness, and flight cancellations. May God hold you accountable."
128,45ebc870-a87a-55fc-841a-28dfb2fb2c25,appStore,flynas,ar,24-12-2025 00:00,تحديث سئ بعد التحديث لا استطيع الدخول لحسابي سئ جدا بعد التحديث لا استطيع الدخول لحسابي,1,,,"Bad update After the update, I cannot access my account. Very bad, after the update, I cannot access my account."
143,5dd8d105-d318-5ee0-a31c-a2e644a93ac9,appStore,saudia,ar,24-12-2025 00:00,جداً ممتاز ومريح وسهل الاستخدام,5,,,"Very excellent, comfortable, and easy to use"
311,53e03087-9d8c-504f-8160-a880768702c0,googlePlaystore,flyadeal,ar,24-12-2025 00:00,افشل تطبيق شفته في حياتي كمية كراشات ولاث غير طبيعية!!!!,1,,,"The worst app I've ever seen in my life, an abnormal amount of crashes and lags!!!!"
599,29c634bc-6ed9-526a-a362-7fdcc1c90cf4,tripadvisor,saudia,en,19-12-2025 00:00,Worst flight Worst travel experience...food is horrible....staff is incompetent the attendant spilled sauce over me while I was sleeping and never apologized...I discovered after I left the plane,1.25,,,Worst flight Worst travel experience...food is horrible....staff is incompetent the attendant spilled sauce over me while I was sleeping and never apologized...I discovered after I left the plane
602,4376c35a-4095-524c-837e-58bfca020944,tripadvisor,saudia,en,19-12-2025 00:00,"Definitely do not recommend traveling with Saudi Airlines I am extremely disappointed with the service I received. The overall experience was very poor and highly unorganised. Both flights were delayed, yet there was no communication or information provided to passengers at any stage. There were no staff members available at the counter to assist travellers or explain the situation.
In addition, the cabin crew’s behaviour was unacceptable. They were rude and arrogant, which only added to the frustration caused by the delays and lack of communication. This experience fell far below acceptable service standards.",1.625,,,"Definitely do not recommend traveling with Saudi Airlines I am extremely disappointed with the service I received. The overall experience was very poor and highly unorganised. Both flights were delayed, yet there was no communication or information provided to passengers at any stage. There were no staff members available at the counter to assist travellers or explain the situation.
In addition, the cabin crew’s behaviour was unacceptable. They were rude and arrogant, which only added to the frustration caused by the delays and lack of communication. This experience fell far below acceptable service standards."
636,48475c16-6f01-5809-aaf5-574a20857bc0,skytrax,flynas,en,22-12-2025 00:00,"""caused significant inconvenience"" My flight from Dammam to Jeddah on 21 December at 9:30 AM was cancelled by the airline. As a result, I was forced to rebook another flight at 1:55 AM, arriving in Jeddah at 4:20 AM instead of the originally scheduled 12:35 PM arrival. This caused significant inconvenience. A complete disruption to my travel plans, which were all based on the original flight schedule. What made the situation worse was the extremely poor customer service. When I contacted Flynas via WhatsApp, the customer service agent ended the conversation abruptly while I was explaining the issue and provided no real assistance. Emails were ignored, and it took four phone calls before someone finally answered. Despite the cancellation being entirely Flynas’ responsibility, I was told that I was at fault and was asked to pay fees to change my return flight, which is unreasonable.",1.166666667,,,"""caused significant inconvenience"" My flight from Dammam to Jeddah on 21 December at 9:30 AM was cancelled by the airline. As a result, I was forced to rebook another flight at 1:55 AM, arriving in Jeddah at 4:20 AM instead of the originally scheduled 12:35 PM arrival. This caused significant inconvenience. A complete disruption to my travel plans, which were all based on the original flight schedule. What made the situation worse was the extremely poor customer service. When I contacted Flynas via WhatsApp, the customer service agent ended the conversation abruptly while I was explaining the issue and provided no real assistance. Emails were ignored, and it took four phone calls before someone finally answered. Despite the cancellation being entirely Flynas’ responsibility, I was told that I was at fault and was asked to pay fees to change my return flight, which is unreasonable."
322,3b290185-cd89-5a8f-9bf1-ac27efce3352,googlePlaystore,flynas,en,22-12-2025 00:00,"Managed to check in fine using the app (whereas the website didn't work). The boarding pass was offered as a download but it was just a PDF and didn't offer an option to add to Google Wallet, however you can screenshot it and Google Wallet will offer an option to add it.",4,,,"Managed to check in fine using the app (whereas the website didn't work). The boarding pass was offered as a download but it was just a PDF and didn't offer an option to add to Google Wallet, however you can screenshot it and Google Wallet will offer an option to add it."
560,22905901-3c3f-5d5c-98ec-d5784eba586d,tripadvisor,flynas,en,24-12-2025 00:00,"Complain about the service I had a connection in Riyadh to Dubai on December 21. Flynas officers kept us for 40 minutes, for no reason, in AlMadinah airport before the boarding. Then when we reached Riyadh, about 2:30 am, they kept us in a bus for 30 minutes, for no reason, before driving us to terminal 1. Then we missed the plane to Dubai. All of the passengers knew that flynas made us missed that plane for a purpose!!!
No one from flynas staff came to tell us why this happened! Or what they were going to fix it!! ignoring us completely!!
Instead of offering us a flight, they waited to find some empty seats in whichever flight to Dubai to offer them to some of us. I eventually found a seat at 12:30 pm!!
Some said flynas does always this cheating which is not good at all for the reputation of king Khalid airport!!
So please take an action to stop this irresponsible and chaos of flynas!!!",1.5,,,"Complain about the service I had a connection in Riyadh to Dubai on December 21. Flynas officers kept us for 40 minutes, for no reason, in AlMadinah airport before the boarding. Then when we reached Riyadh, about 2:30 am, they kept us in a bus for 30 minutes, for no reason, before driving us to terminal 1. Then we missed the plane to Dubai. All of the passengers knew that flynas made us missed that plane for a purpose!!!
No one from flynas staff came to tell us why this happened! Or what they were going to fix it!! ignoring us completely!!
Instead of offering us a flight, they waited to find some empty seats in whichever flight to Dubai to offer them to some of us. I eventually found a seat at 12:30 pm!!
Some said flynas does always this cheating which is not good at all for the reputation of king Khalid airport!!
So please take an action to stop this irresponsible and chaos of flynas!!!"
125,8abea3bd-6613-54ad-b906-d8eb1a399c8e,appStore,flyadeal,en,20-12-2025 00:00,Good app Needs more user friendly touches,3,,,Good app Needs more user friendly touches
149,8dd34b54-c334-5830-bb60-59d1deee3c62,appStore,saudia,en,21-12-2025 00:00,Check in related issues Speed of online check in must be improved as we need to try multiple times to check in,3,,,Check in related issues Speed of online check in must be improved as we need to try multiple times to check in
318,d089f4d4-0b8e-5178-ba50-da0746ef33ea,googlePlaystore,flynas,en,23-12-2025 00:00,The overall experience was good but needed direct flight for Kolkata. you already have a direct flight for Lucknow why not for Kolkata.,3,,,The overall experience was good but needed direct flight for Kolkata. you already have a direct flight for Lucknow why not for Kolkata.
63,fce2a3b3-131b-587b-ba04-df4f013b045e,googleReview,saudia,en,24-12-2025 00:00,They offer no services to guests... except for flight bookings.,3,,,They offer no services to guests... except for flight bookings.
598,9f50e828-0250-5202-8a48-7ed0689eb663,tripadvisor,saudia,en,19-12-2025 00:00,"Saudia Airline Worst experience ever with Saudia Airline.

Zero customer service. No help. No accountability.

Staff were unresponsive and dismissive when problems came up. There was no support during the disruption and no follow up after.

I would not recommend travelling with this airline. Save yourself the stress and book with another carrier.",2,,,"Saudia Airline Worst experience ever with Saudia Airline.

Zero customer service. No help. No accountability.

Staff were unresponsive and dismissive when problems came up. There was no support during the disruption and no follow up after.

I would not recommend travelling with this airline. Save yourself the stress and book with another carrier."
60,2935e7d0-ecce-5baa-8b6c-c2a0e0edaddf,googleReview,saudia,en,20-12-2025 00:00,"Saudi Airlines' international flights generally offer very good service, but unfortunately, my return flight from Casablanca, Morocco to Jeddah, Saudi Arabia, was not up to par. The outbound flight was much better, with a more luxurious aircraft and all the necessary amenities.

My return flight, SV 372, was far from satisfactory, especially due to the flight attendant's aggressive and inappropriate manner. She treated most passengers harshly. When I asked her to change seats, she refused and immediately responded with, ""What do you want?""

Even though I spoke to another flight attendant, who said she would wait until everyone had finished. Her aggressive attitude is unacceptable in a workplace. Unprofessional staff should not be employed. In fact, all the other flight attendants were very professional and courteous, except for this one.

This was in addition to the overcrowding and constant interruptions.

I urge the relevant authorities to look into this matter. Thank you.",2,,,"Saudi Airlines' international flights generally offer very good service, but unfortunately, my return flight from Casablanca, Morocco to Jeddah, Saudi Arabia, was not up to par. The outbound flight was much better, with a more luxurious aircraft and all the necessary amenities.

My return flight, SV 372, was far from satisfactory, especially due to the flight attendant's aggressive and inappropriate manner. She treated most passengers harshly. When I asked her to change seats, she refused and immediately responded with, ""What do you want?""

Even though I spoke to another flight attendant, who said she would wait until everyone had finished. Her aggressive attitude is unacceptable in a workplace. Unprofessional staff should not be employed. In fact, all the other flight attendants were very professional and courteous, except for this one.

This was in addition to the overcrowding and constant interruptions.

I urge the relevant authorities to look into this matter. Thank you."
338,26e53bd3-fbb4-5447-bf4c-d8512fe4d34f,googlePlaystore,saudia,en,22-12-2025 00:00,crash and freez !,2,,,crash and freez !
39,f4eb3ad9-d52d-5afe-8f2f-d6ef5e377428,googleReview,flyadeal,en,22-12-2025 00:00,The place closes at 4 pm,2,,,The place closes at 4 pm
600,9be8df22-be4e-5c98-a635-9817a48fa22c,tripadvisor,saudia,en,19-12-2025 00:00,"Delayed flight with no explanation. Flight Heathrow - Riyad delayed
Flight Riyad - kochi delayed . No food provided. No vouchers and no explanation given. Total shame.",,,,"Delayed flight with no explanation. Flight Heathrow - Riyad delayed
Flight Riyad - kochi delayed . No food provided. No vouchers and no explanation given. Total shame."
601,9f82709e-4104-56e3-b4dc-24b8096e4626,tripadvisor,saudia,en,19-12-2025 00:00,Most traumatic experience ever! Garbage airline Absolute garbage airline. Garbage employees. Garbage airport hubs. We brought our elderly parents and young daughter for Umrah with a layover in Riyadh and have found ourselves in a nightmare situation stranded at the airport. Not a single employee is willing to help us figure out where to go or how to navigate cancellations and delays. I will never fly this airline again.,,,,Most traumatic experience ever! Garbage airline Absolute garbage airline. Garbage employees. Garbage airport hubs. We brought our elderly parents and young daughter for Umrah with a layover in Riyadh and have found ourselves in a nightmare situation stranded at the airport. Not a single employee is willing to help us figure out where to go or how to navigate cancellations and delays. I will never fly this airline again.
563,f08a54cf-b032-567f-b2d4-7ae392313089,tripadvisor,flynas,en,22-12-2025 00:00,"Extremely Poor Customer Service and Unfair Handling by Flynas Unfortunately, my experience with Flynas was one of the worst travel experiences I have ever had, and I will never fly with them again.

My flight from Dammam to Jeddah on 21 / … at 9:30 AM was cancelled by the airline. As a result, I was forced to rebook another flight at 1:55 AM, arriving in Jeddah at 4:20 AM instead of the originally scheduled 12:35 PM arrival.

This cancellation caused significant inconvenience and financial loss, including:
• Having to check into the hotel very early and pay for an extra night.
• Cancelling my original train booking and purchasing a new ticket due to the change in arrival time.
• A complete disruption to my travel plans, which were all based on the original flight schedule.

What made the situation even worse was the extremely poor customer service. When I contacted Flynas via WhatsApp, the customer service agent ended the conversation abruptly while I was explaining the issue and provided no real assistance. Emails were ignored, and it took four phone calls before someone finally answered.

Despite the cancellation being entirely Flynas’ responsibility, I was told that I was at fault and was asked to pay fees to change my return flight, which is completely unreasonable.

A professional airline should take responsibility for its own cancellations and support its passengers properly. Instead, I experienced unhelpful staff, long response times, and a lack of accountability.

Rating: 1/5
I do not recommend Flynas and will not be flying with them again.",,,,"Extremely Poor Customer Service and Unfair Handling by Flynas Unfortunately, my experience with Flynas was one of the worst travel experiences I have ever had, and I will never fly with them again.

My flight from Dammam to Jeddah on 21 / … at 9:30 AM was cancelled by the airline. As a result, I was forced to rebook another flight at 1:55 AM, arriving in Jeddah at 4:20 AM instead of the originally scheduled 12:35 PM arrival.

This cancellation caused significant inconvenience and financial loss, including:
• Having to check into the hotel very early and pay for an extra night.
• Cancelling my original train booking and purchasing a new ticket due to the change in arrival time.
• A complete disruption to my travel plans, which were all based on the original flight schedule.

What made the situation even worse was the extremely poor customer service. When I contacted Flynas via WhatsApp, the customer service agent ended the conversation abruptly while I was explaining the issue and provided no real assistance. Emails were ignored, and it took four phone calls before someone finally answered.

Despite the cancellation being entirely Flynas’ responsibility, I was told that I was at fault and was asked to pay fees to change my return flight, which is completely unreasonable.

A professional airline should take responsibility for its own cancellations and support its passengers properly. Instead, I experienced unhelpful staff, long response times, and a lack of accountability.

Rating: 1/5
I do not recommend Flynas and will not be flying with them again."
312,12dfb4a4-b215-5ac1-9f72-5cf2eda3b2de,googlePlaystore,flyadeal,en,23-12-2025 00:00,very very bad fly adeal,5,,,very very bad fly adeal
42,7c3ce734-cc7d-5c5d-af57-451a8f27e8ea,googleReview,flynas,en,23-12-2025 00:00,I visited the branch today and I thank Sister Noura for her warm welcome and excellent service.,5,,,I visited the branch today and I thank Sister Noura for her warm welcome and excellent service.
144,24cf0c3a-956e-5e4e-94e5-60a1ab539c53,appStore,saudia,en,23-12-2025 00:00,The best Simple. Easy. And comfortable,5,,,The best Simple. Easy. And comfortable
123,ee6f31fc-505b-5da3-8ebb-1da0b4f85a44,appStore,flyadeal,en,23-12-2025 00:00,Service Very good service,5,,,Service Very good service
61,b1083a24-ffcd-5e27-be80-b3643e3a153d,googleReview,saudia,en,20-12-2025 00:00,"Thanks to the girl, I don't know her name, but she saved me from a crisis. May God bless her. She was at the guest service counter, so thank you very much. And if this message reaches her, may God bless you wherever you go.",5,,,"Thanks to the girl, I don't know her name, but she saved me from a crisis. May God bless her. She was at the guest service counter, so thank you very much. And if this message reaches her, may God bless you wherever you go."
151,3c99a792-7787-5423-bc25-6c0133dc525e,appStore,saudia,en,20-12-2025 00:00,travel i really like their offer for the passager...very useful!☺️,5,,,travel i really like their offer for the passager...very useful!☺️
126,9780aec4-8622-5ec2-a4d2-e827a9b724e4,appStore,flyadeal,en,19-12-2025 00:00,Easygoing Easy to use,5,,,Easygoing Easy to use
341,873e471d-66f3-5010-aace-3376f24895e9,googlePlaystore,saudia,en,19-12-2025 00:00,amazing airline love it,5,,,amazing airline love it
342,d4fcb25f-c4db-5c1f-af15-3b30f256563a,googlePlaystore,saudia,en,19-12-2025 00:00,thank to saudi airlines,5,,,thank to saudi airlines
64,54e4ee4a-96b5-5851-99bf-77effc6eebc3,googleReview,saudia,en,22-12-2025 00:00,"MashaAllah, Majed Hussaini is a terrific customer service relationship officer. Really had hands on with my problems until resolved. Great guy.",5,,,"MashaAllah, Majed Hussaini is a terrific customer service relationship officer. Really had hands on with my problems until resolved. Great guy."
142,19053904-bde8-53d1-a47b-21b5741e05e4,appStore,saudia,en,24-12-2025 00:00,Top service from the crew Definitely our sky home!,5,,,Top service from the crew Definitely our sky home!
57,b1bdddac-da3f-563c-99e0-7ce740441be9,googleReview,saudia,en,24-12-2025 00:00,"Best service ever and amazing customer care and support, i can say enough to thank you Rayan kurdy the supervisor for your upstanding support , and thank you so much Adnan aldahry and Ahmed for your support and patience appreciate it 🙏🙏🙏 …",5,,,"Best service ever and amazing customer care and support, i can say enough to thank you Rayan kurdy the supervisor for your upstanding support , and thank you so much Adnan aldahry and Ahmed for your support and patience appreciate it 🙏🙏🙏 …"
41,05909f19-c12d-5eee-b2d4-9f7745de753a,googleReview,flynas,en,24-12-2025 00:00,"The customer service was top-notch and professional, especially Mr. Abdul Aziz.",5,,,"The customer service was top-notch and professional, especially Mr. Abdul Aziz."
62,1c8e6a84-6508-5732-a3a1-74d118510b1d,googleReview,saudia,en,25-12-2025 00:00,"Very Co operative staff. Solved problem of flight with in couple of minutes.
Great",5,,,"Very Co operative staff. Solved problem of flight with in couple of minutes.
Great"
329,cd0f7c29-b4de-510e-9e9c-a36c3fef64b8,googlePlaystore,flynas,en,19-12-2025 00:00,"the company ticket stated that power bank is allowed on carry on luggage and the airport administration confiscated it for being prohibited on board, they need to be more accurate rather than embarrassing customers with law enforcement authorities",1,,,"the company ticket stated that power bank is allowed on carry on luggage and the airport administration confiscated it for being prohibited on board, they need to be more accurate rather than embarrassing customers with law enforcement authorities"
328,5cf11296-a7d2-5edb-bb10-3730be6ae7a9,googlePlaystore,flynas,en,19-12-2025 00:00,It doesn't do anything. not able to search is own flights. not able to add the bookings. nothing.,1,,,It doesn't do anything. not able to search is own flights. not able to add the bookings. nothing.
325,06016443-f5c4-553e-91df-36d0c0781dd6,googlePlaystore,flynas,en,20-12-2025 00:00,app makes you upload passport but doesn't work. worthless,1,,,app makes you upload passport but doesn't work. worthless
326,212d6206-8be4-5fba-b1e1-2aeb2a20f51a,googlePlaystore,flynas,en,20-12-2025 00:00,"Horrible. They literally try to scam your money every step of the way. Very dishonest app. Sadly, somehow better than the other options out there.",1,,,"Horrible. They literally try to scam your money every step of the way. Very dishonest app. Sadly, somehow better than the other options out there."
313,27d48818-8f16-54e5-8dca-769fc24ac5e5,googlePlaystore,flyadeal,en,20-12-2025 00:00,Very Bad Experience this is my 2nd time my language delayed waiting from last 3 to 4 days,1,,,Very Bad Experience this is my 2nd time my language delayed waiting from last 3 to 4 days
340,c1d5ea82-7f5b-5cfb-ab2a-2c55ea63f22d,googlePlaystore,saudia,en,21-12-2025 00:00,Still have not fixed the seat selection at check-in when partnering with international airlines.,1,,,Still have not fixed the seat selection at check-in when partnering with international airlines.
339,47308807-418e-569d-9169-f71381ef4d66,googlePlaystore,saudia,en,22-12-2025 00:00,not able to check in !!,1,,,not able to check in !!
323,c2dde20f-a9cf-54a3-bce3-30cfcf1e29d7,googlePlaystore,flynas,en,22-12-2025 00:00,"there is no support for special assistance needs. only 3 wheel chair on Riyadh airport for all flights at that time. no option to book wheel chair while booking. customer call center will tell you to book through the boarding counter on airport, but at the counter they are an excuse to provide a wheelchair.",1,,,"there is no support for special assistance needs. only 3 wheel chair on Riyadh airport for all flights at that time. no option to book wheel chair while booking. customer call center will tell you to book through the boarding counter on airport, but at the counter they are an excuse to provide a wheelchair."
337,d0cfd75e-bb8f-51cb-b36b-b9fed38e9064,googlePlaystore,saudia,en,22-12-2025 00:00,I can't checki in all the time i booked,1,,,I can't checki in all the time i booked
317,6b8bfbff-3244-50c9-bbe4-814fb7709e6a,googlePlaystore,flynas,en,23-12-2025 00:00,I can't refund my money after cancel of flights...we never fly nas any more,1,,,I can't refund my money after cancel of flights...we never fly nas any more
319,fa587d4c-30d2-5dd0-946a-b6c839b93f22,googlePlaystore,flynas,en,23-12-2025 00:00,worst customer experience !!,1,,,worst customer experience !!
314,af0a1266-a923-568b-b997-959e66b59a7c,googlePlaystore,flynas,en,24-12-2025 00:00,"I had my flight added to the app, then one day the app refreshed and the flight was no more shown in my trips. Tried adding it again to the app to add extra baggage but couldn't do it anymore. Live chat was hopeless in fixing the issue. They said they cannot add the baggage on my behalf either even though I had 26 hours left for the flight. The agent simply said ""I cannot add"". Very disappointing experience.",1,,,"I had my flight added to the app, then one day the app refreshed and the flight was no more shown in my trips. Tried adding it again to the app to add extra baggage but couldn't do it anymore. Live chat was hopeless in fixing the issue. They said they cannot add the baggage on my behalf either even though I had 26 hours left for the flight. The agent simply said ""I cannot add"". Very disappointing experience."
315,32c3624a-e302-58a9-be0d-cb1c02564c71,googlePlaystore,flynas,en,24-12-2025 00:00,"very bad airline, bad customer service too much delays also very bad flight captain , when you book with them expect that you might not arrive at all and might find your self in the middle of the sea",1,,,"very bad airline, bad customer service too much delays also very bad flight captain , when you book with them expect that you might not arrive at all and might find your self in the middle of the sea"
316,25fce354-3f37-5c67-ac4a-7d371e614d81,googlePlaystore,flynas,en,24-12-2025 00:00,"super bad application, can't reserve a ticket from the app at all, I had to go to 3rd part websites to be able to reserve a ticket, non mobile friendly, many buttons doesn't click and it keeps giving a weird errors",1,,,"super bad application, can't reserve a ticket from the app at all, I had to go to 3rd part websites to be able to reserve a ticket, non mobile friendly, many buttons doesn't click and it keeps giving a weird errors"
31,f646b1f8-1125-513c-bf36-2df4a590193b,googleReview,flyadeal,en,19-12-2025 00:00,Today December 19 there were problems that there was no fuel in the planes and despite that they made a boarding and I had to wait from 3 am to 2 pm me and the passengers of the other planes and nothing happened . We left the airport at the end and they don’t care about us,1,,,Today December 19 there were problems that there was no fuel in the planes and despite that they made a boarding and I had to wait from 3 am to 2 pm me and the passengers of the other planes and nothing happened . We left the airport at the end and they don’t care about us
32,27b4fed2-93ff-5437-a580-d03c8e42162b,googleReview,flyadeal,en,19-12-2025 00:00,"Super delays, no information, no staff to help. 10.30 am boarding and I am still at the airport after 6 pm without any resolution.",1,,,"Super delays, no information, no staff to help. 10.30 am boarding and I am still at the airport after 6 pm without any resolution."
33,f9850bac-64d4-5125-97cb-72c7eee37132,googleReview,flyadeal,en,19-12-2025 00:00,"The prices are good and cheap, but the scheduling is always wrong. There are always 4-hour delays, and cancellations happen without any email or notification.",1,,,"The prices are good and cheap, but the scheduling is always wrong. There are always 4-hour delays, and cancellations happen without any email or notification."
34,16754b25-5393-51d1-a82e-84a16b5261cb,googleReview,flyadeal,en,19-12-2025 00:00,The flight was delayed by 3 hours and they didn't inform me until an hour before departure time.,1,,,The flight was delayed by 3 hours and they didn't inform me until an hour before departure time.
35,62e02607-cee9-532b-8fa3-01b48f633b12,googleReview,flyadeal,en,19-12-2025 00:00,"Honestly, they don't even deserve a star.",1,,,"Honestly, they don't even deserve a star."
30,ad578145-f2ca-5f53-886e-fcd191f86a58,googleReview,flyadeal,en,20-12-2025 00:00,Bad service on the apps as well as customer support care system. No updates about flights.,1,,,Bad service on the apps as well as customer support care system. No updates about flights.
28,14348371-f1b3-5214-b33e-24ee890c1704,googleReview,flyadeal,en,20-12-2025 00:00,"The service is terrible. The emails are incorrect, and the phone number is unanswered. I don't know why they charge for everything, but when you want to claim your rights, you don't know who to contact. Honestly, they don't deserve even one star.",1,,,"The service is terrible. The emails are incorrect, and the phone number is unanswered. I don't know why they charge for everything, but when you want to claim your rights, you don't know who to contact. Honestly, they don't deserve even one star."
29,e6aa930f-98c2-518c-86f6-ff99bb8d6816,googleReview,flyadeal,en,20-12-2025 00:00,"Very poor service, and I never expected this kind of experience. There was no proper communication, and the Flyadeal staff were extremely unprofessional. I have never encountered such service in all my travels.",1,,,"Very poor service, and I never expected this kind of experience. There was no proper communication, and the Flyadeal staff were extremely unprofessional. I have never encountered such service in all my travels."
40,0450055c-8af9-5bfb-8693-21d1ce503d63,googleReview,flyadeal,en,20-12-2025 00:00,"May God not grant you success or profit, neither you nor your employees.

I swear to God, I used to think people were exaggerating how despicable you are. But after experiencing you, I've found you're even worse than what people said about you.
May God not grant you success, neither you nor your employees.",1,,,"May God not grant you success or profit, neither you nor your employees.

I swear to God, I used to think people were exaggerating how despicable you are. But after experiencing you, I've found you're even worse than what people said about you.
May God not grant you success, neither you nor your employees."
27,100c7654-1258-5251-b471-36dc874ef9a2,googleReview,flyadeal,en,22-12-2025 00:00,"Check in chat bot doesn’t work, i tried to check in my ticket through website also never worked",1,,,"Check in chat bot doesn’t work, i tried to check in my ticket through website also never worked"
38,80ddcf29-f64f-5d04-b007-286074c1c26b,googleReview,flyadeal,en,23-12-2025 00:00,"A terrible and unacceptable experience with flyadeal.

On flight number 152 from Jeddah to Riyadh on the 23rd, I was forced to pay a 30 SAR boarding pass fee without any prior explanation during booking.

This is a complete lack of transparency and exploitation of passengers by imposing a sudden fee at the airport.

It is unreasonable to charge for such a basic procedure at the last minute.

This is an experience I will not repeat, and I hope the relevant authorities will hold those responsible for this type of practice accountable.",1,,,"A terrible and unacceptable experience with flyadeal.

On flight number 152 from Jeddah to Riyadh on the 23rd, I was forced to pay a 30 SAR boarding pass fee without any prior explanation during booking.

This is a complete lack of transparency and exploitation of passengers by imposing a sudden fee at the airport.

It is unreasonable to charge for such a basic procedure at the last minute.

This is an experience I will not repeat, and I hope the relevant authorities will hold those responsible for this type of practice accountable."
37,b62d1293-0aac-5285-9388-bf04aa0287a4,googleReview,flyadeal,en,24-12-2025 00:00,"We booked a round-trip ticket for the 17th. I flew to Jeddah yesterday, the 23rd, and my return flight was to Tabuk. We went to the airport, I scanned the barcode, everything was done at the exit gate, and a female employee at the airport said my ID was invalid. She wouldn't let me board the plane. Our ID is valid until March 19, 2026. That's the expiration date.",1,,,"We booked a round-trip ticket for the 17th. I flew to Jeddah yesterday, the 23rd, and my return flight was to Tabuk. We went to the airport, I scanned the barcode, everything was done at the exit gate, and a female employee at the airport said my ID was invalid. She wouldn't let me board the plane. Our ID is valid until March 19, 2026. That's the expiration date."
36,46e99bbd-d71c-5352-81fa-3c1a92a1a3c3,googleReview,flyadeal,en,25-12-2025 00:00,"The worst trip I've ever taken. We spoke to the employee and she turned her back and walked away (first and last time).

🙂🙄",1,,,"The worst trip I've ever taken. We spoke to the employee and she turned her back and walked away (first and last time).

🙂🙄"
44,034e260a-e7fc-54cf-b16b-471530a2238b,googleReview,flynas,en,20-12-2025 00:00,They charged me extra SAR 75 just because they felt the second name is same in the last name although the passport details are all aligned in booked ticket. Am not happy with their overcharge for minor name change during check in counter. Never felt like this experience with other airlines,1,,,They charged me extra SAR 75 just because they felt the second name is same in the last name although the passport details are all aligned in booked ticket. Am not happy with their overcharge for minor name change during check in counter. Never felt like this experience with other airlines
59,f9acc2e9-34bb-5c0f-b582-8f63b61cd6fc,googleReview,saudia,en,21-12-2025 00:00,They Deserve a zero start! not even one!!,1,,,They Deserve a zero start! not even one!!
43,3dbba9e1-0033-5d65-a8bb-74a3269ac622,googleReview,flynas,en,22-12-2025 00:00,"The worst airline.

Their customer service is even worse.

Every single one of them gives you a different answer, they're disrespectful, they don't understand anything. Don't fly with them to avoid a headache and wasted time. The staff are incompetent, the website is terrible and constantly has technical errors, and to reach them you have to wait for over half an hour, only to be answered by an employee who doesn't understand anything.

You message them on WhatsApp and wait in line for over an hour, only to be told by some clueless person that they can't do anything and then they end the conversation.

Utter incompetence.",1,,,"The worst airline.

Their customer service is even worse.

Every single one of them gives you a different answer, they're disrespectful, they don't understand anything. Don't fly with them to avoid a headache and wasted time. The staff are incompetent, the website is terrible and constantly has technical errors, and to reach them you have to wait for over half an hour, only to be answered by an employee who doesn't understand anything.

You message them on WhatsApp and wait in line for over an hour, only to be told by some clueless person that they can't do anything and then they end the conversation.

Utter incompetence."
58,4540aba3-6807-569e-a166-fb5ddea263b3,googleReview,saudia,en,23-12-2025 00:00,The most horrid airline I have used. As the national carrier they should be ashamed. Customer service is ridiculous .,1,,,The most horrid airline I have used. As the national carrier they should be ashamed. Customer service is ridiculous .
